,asin,overall,review
3658963,B00Y3VO332,5,I love the colour Five Stars
3658964,B00Y3VO332,4,"I use these to draw up the specials board at the restaurant where I work. The colors are smooth and bright, HOWEVER I've noticed that it does not take very long for them to start drawing a little streaky. This wouldn't be too bad if the ink didn't randomly refill too much and then splatter! I really like them when they write well, I just wish it lasted a little longer than they do. I do use them a fair bit, twice a day to draw the lunch and dinner special boards up, so I guess it depends on how often you use them. Bright and nice, but a little short lived"
3658965,B00Y3VO332,4,great except the metallics ones aren't removable.  So frustrating Four Stars
3658966,B00Y3VO332,5,Super bright colors! Love it! Five Stars
3658967,B00Y3VO332,5,nice Five Stars
3658968,B00Y3VO332,1,"I ordered two sets. I love the colors offered and initially loved these! After the first use, every marker tip started to gray making them so difficult to write with and words blurred and there were lots of stay marks. THEN, I erased the markers off not one but THREE chalkboards and every color stained the chalk board. I used warm water, soap, cleaner, anything I could imagine but the stains were set. And the writing was only on there for less than 15 mins. Both sets did this. I am so disappointed because I love hand lettering and wanted to use my chalkboards often for decorations. Stained the chalkboard and the tips frayed after the first use."
3658969,B00Y3VO332,5,party loved these Five Stars
3658970,B00Y3VO332,5,"The product was as described, arrived in good condition and on time. A fine product from a fine company. My wife and I are fighting over the many uses for these items and I probably need to Oder more to have peace and harmony in the house. Great item. Making my wife and I fight ! LOL"
3658971,B00Y3VO332,5,"Requires priming to get them started, but shows up very well on a black dry eraser board. Five Stars"
3658972,B00Y3VO332,5,These work great. How fun! Love them!
3658973,B00Y3VO332,4,Been useful organizing our kitchen. I just hope the pen doesn't leak or get too wet sometimes. My husband though gets the labels washed away when he uses the kitchen (not sure if he's just always getting sweaty palms) but with me it's just fine. Over all satisfied. Been useful organizing our kitchen
3658974,B00Y3VO332,1,"These markers are very watery. When you use them no matter how much you shake them, more water appears and very little color. The only one with a vibrant color is the yellow. Not worth the cost"
3658975,B00Y3VO332,5,I love the colors for these. The tips of the markers stayed crisp and made lettering super easy. My dog chewed one of these and left purple everywhere. It cleaned up easily and the dog was fine too. I will say that I tried to wash this off of a chalk board and it wouldn't come clean. I guess that's a good and a bad thing depending... I love the colors for these
3658976,B00Y3VO332,4,"Would have given 5 stars, but, an insert inside the package says you cannot use the silver and gold on chalk boards because they may be permanent.  I specifically bought these because of their colors and the additional silver and gold markers.  Very bummed, I already have a silver and gold Sharpie!  Probably could have saved money and would have bought a different brand had the package specified the details. The colored markers do write nicely on chalkboards however. The gold and silver are not for chalk boards  :("
3658977,B00Y3VO332,4,Use these on my Black Wipe Board at work. Four Stars
3658978,B00Y3VO332,5,As expected Five Stars
3658979,B00Y3VO332,5,"Awesome markers! I used them for the first time today and they are loaded with liquid chalk and work perfectly. I am a teacher and like making my classroom bright and colourful, these markers definitely for the bill. I may need to buy more colours! Teacher Treasure!"
3658980,B00Y3VO332,5,"I bought these for my wedding, and they worked great. I will update after I erase the board to let you know if they leave ghosting marks. However, I did have to erase something after a couple of hours and saw no leftover marks. and they worked great. I will update after I erase the board ..."
3658982,B00Y3VO332,5,Works great. Love the color selection. Five Stars
3658983,B00Y3VO332,2,I am returning this product the pen doesn't work. Waste of my time Pen doesn't work
3658985,B00Y3VO332,2,"These chalk pens were very pigmented, but after being left on two different chalkboards for some time, it's extremely difficult to remove. Even when we can get some of it off, it leaves marks from where it was. Good pens, don't come off easily"
3658986,B00Y3VO332,5,"LOVE these! But make sure you choose the right whiteboards. The easy stick and peel ones do NOT work at all with these type of markers.

I also did chalk pain on 2 of the doors in my home, they also do NOT work on these AT ALL. They are so colorful and Great markers, but on the two examples I have used, the chalk/ink will not come off. LOVE THESE!! But be AWARE of what surfuces you use them on"
3658987,B00Y3VO332,4,I wish it had more larger ones Four Stars
3658988,B00Y3VO332,4,Great chalk markers and the colors are great. One of the best sets I've purchased. Great Buy
3658989,B00Y3VO332,4,"Got these for my Kombucha brewing, they look nice, and pen works well, but I had a little trouble ""erasing"" the chalk so I could rewrite they look nice, and pen works well"
3658990,B00Y3VO332,5,"These labels have been very useful. They tend to stay on the jars even when washed in the dishwasher. I love that there are so many sizes of labels--and lots of them, too. The last labels I bought were all the same size and shape, which was fine, but I like the look of the many different sizes and shapes when they are on my jars and other containers.  Also, some containers are different sizes, too, so it's nice to be able to choose a label that suits the container better. The white marker that came with them actually works pretty well, though it's not easy to write with it because of the tip. Other chalk markers or a silver sharpie marker work a bit better, though don't look quite as cool. I'm very pleased with the labels.

The only negative thing I can say about the labels is the packaging. The come in a reclosable plastic bag with a piece of cardboard that keeps the labels flat and from getting bent up. This is good. The plastic bag is a bit flimsy, though, and rips easily. One would assume with 99 labels, they will last a long time, so the labels will need to be stored securely for at least a few months--in my case, possibly a few years. I wouldn't let this be a reason not to buy them, though. I will probably just slide them into a ziploc bag or an envelope once the plastic package they came in becomes entirely unusable.

I included a few photos to show the different sizes and shapes as well as the difference between the white marker that came with the labels and a silver Sharpie marker. Very Good Labels; Many Sizes"
3658991,B00Y3VO332,5,New user and a new fan Five Stars
3658992,B00Y3VO332,5,"Okay, I'm not a kid but I love these markers. What I like most is being able to choose a fine point or regular. Great color choices. Perfect"
3658993,B00Y3VO332,5,"Works great. The instruction are very easy to follow and even tells how to store the white chalk marker.  I used them as soon as I got them
for my 2 tea canisters. Now I just need find more containers that need labels. Chalk one up for these labels"
3658994,B00Y3VO332,1,"If you are looking to write on a chalk board, do not buy.  They stain immediately and you cannot take them off with anything Do not buy for a chalk board - stains immediately"
3658995,B00Y3VO332,1,Stopped working after a week One Star
3658996,B00Y3VO332,5,Love this marker!! It looks soooo nice & organized!! Love this marker!!
3658997,B00Y3VO332,5,"These are great pens. Have to run hard to remove, but it's nice they don't just rub off. Work great!"
3658998,B00Y3VO332,4,"Good chalk pens, but the gold and silver will NOT come off. Set aside the gold & silver for permanent use!"
3658999,B00Y3VO332,5,"These work fantastically! I read reviews about how they wouldn't wipe off or left marks after wiping them off. I didn't have that problem! Try using regular chalk on the surface first then wiping it away before using the markers on the surface. When you want to wipe away, it's easier if you use a damp cloth then dry it with a dry cloth. These work fantastically! I read reviews about how they ..."
3659000,B00Y3VO332,5,Writes clearly on my bathroom mirror. The colors haven't faded or wiped off on accident. Easily removed when wiped off on purpose. It does what it says
3659001,B00Y3VO332,5,These write very smooth and are very colorful! you can flip the tip to have round or bevel and they send you 2 replacement tips if you need. Ive only used them once to do a first day of school blackboard but I will also be using them on a large blackboard poster for my son's 1st birthday! They wipe off easily with a damp cloth and don't smudge when you are writing Colorful and perfect!
3659002,B00Y3VO332,5,I love using them .The markers are wonderful. Five Stars
3659003,B00Y3VO332,4,"Beautiful colors, hard to completely clean off my chalk board. Could just be the board. Four Stars"
3659004,B00Y3VO332,5,Best chalk markers I've bought yet!  Love these!!! Five Stars
3659005,B00Y3VO332,5,"these are very sharp, bright colored pens.  I use them to label spice jars and bins with baking supplies on which I have placed vinyl ""chalkboard"" stickers and canning jars that have white plastic screw on lids.  They erase easily from those vinyl stickers, but permanently stained the white plastic lids.  The gold and silver pens, as stated, are far more durable and withstand handling much better than the colored pens (i.e. when I'm cooking and handle a bin and accidentally touch the label with wet hands, the writing doesn't rub off with the gold and silver pens, but does with the other colors) lovely colors, work well!"
3659006,B00Y3VO332,5,"My apartment is full of chalk ink signs right now. I just love the vivid, bright colors of these markers. The coverage of color is amazing and there is no chalk dust on my hands. Blami chalk 14 set markers is wonderful. It has 14 liquid chalk pens with gold and silver included. Make sure you use them on nonporous materials (painted chalkboards are porous!) to be able to erase chalk ink later. However, Blami eraser included in this set really makes the whole erasing process much easier (use it damp or with liquid cleaner). Now I don't worry about erasing ink from different surfaces any more.
If you look for a great quality chalk ink pens with a lot of bright colors that can be used on various surfaces, you have found them. I highly recommend them! Perfect Chalk marker Jumbo set"
3659007,B00Y3VO332,5,Fun to play with! Five Stars
3659008,B00Y3VO332,5,"Believe me, Ive tried lots of chalk marker brands but so far any of them offered so much and for such a great price. Blami set has 4 different size markers with reversible or parallel points. Thats great because I can easily write big or extra small signs. I use them on glass and sealed chalkboards. The biggest issue was always erasing chalk ink from surfaces. This set includes erasing sponge (like magic eraser) and when damp, it cleans all chalk ink completely.
Im so glad I bought this set because now I really enjoy making signs of different sizes and they all turn out great. Blami Arts became my preferred brand for chalk markers and labels! Ive just found the ideal chalk marker set for my writings!"
3659009,B00Y3VO332,1,I used this markers in my wall chalk and they don't come off!! I had to repaint. Don't get them for a chalk wall I used this markers in my wall chalk and they ...
3659010,B00Y3VO332,5,"I got these for my chalk board wall, was going to leave cat sitting instructions with them but my partner beat me to it! Perfect and bold"
3659011,B00Y3VO332,5,works great for daughters wedding signage Five Stars
3659012,B00Y3VO332,5,"I've used a lot of chalk markers at my bar and these are my favorite.  Smooth liquid, solid tip and rich colors. Plus the ends don't dry out or fray like other brands. My Favorite"
3659013,B00Y3VO332,1,"I tried using these pens on two different chalk surfaces -the actual chalk board and a wall painted with Rust-Oleum chalk board paint. Not only was the opacity inconsistent, it has permenently stained my painted wall. It was OK on the chalk board but still took a lot of effort to wash off and was not consistent. I do not recommend this for chalk walls. Perhaps this is better on black plastic reader boards. The image I've attached is after 4 scrub downs. I probably will have to paint over it. I do NOT recommend this for walls painted with chalk board paint."
3659014,B00Y3VO332,5,"I highly recommend this product and this company! They have such fabulous customer service! My package was lost in the mail (at no fault of Blami - USPS just dropped the ball) and Amazon quickly refunded my purchase. Blami emailed me and asked if I enjoyed my purchase. For the first time ever I replied to a business who emailed me and told them about the situation. I said that I was especially bummed because I really wanted the markers and, ""secretly hoped they would surprise arrive in the mail."" Blami emailed me back and said that they loved surprises and they would send me one for free! Woohoo! I was so happy when I received them and ecstatic when I tried them out on my chalkboard - they are beautiful! Thanks Blami! I highly recommend this product and this company"
3659015,B00Y3VO332,4,"Easy to use, and really liked the quality of the colored markers. Definitely would recommend! Also, I bought them for more of a final / non-temporary project, so I do not intend to clean this board off; I would paint over it if I wanted to change. Easy to use"
3659016,B00Y3VO332,5,"Bought these to decorate my painted chalkboard wall to use as a ""photo booth"" style backdrop for pictures at my mother in law's surprise party. Of all the chalk markers I've tried, these flow the smoothest and longest without having to constantly shake and press as you write. The pink was bright and vibrant, and the few mistakes I made wiped up easily with a wet cloth. I'll definitely buy these again! Perfect!"
3659017,B00Y3VO332,5,Great quality and nice liquid ink. Love the vibrancy of the colors. Nice and good price
3659018,B00Y3VO332,2,The colors are great but it wouldn't wipe off my chalkboard. I'm not sure why you would make chalk markers that won't wipe off a chalkboard. Will not erase
3659019,B00Y3VO332,4,Blame Chalk Markers are of good quality.  It's hard to get the chalk flowing in the beginning.  The markers are of good quality and vibrant colors. Blame Chalk Markers are of good quality. It's hard to get the chalk flowing ...
3659020,B00Y3VO332,5,"These clean off so much better than other chalk markers.  A lot of the chalk markers I have tried leave a faint residue behind so I was cleaning the board off with a magic eraser before I could reuse to write a new sign.  These markers, however, clean right off and I can reuse my signs instantly.  It doesn't seem like a big gripe, but when we're talking 15-20 signs in a retail establishment, it was taking 30 minutes to write new signs, when now it takes about 10 minutes to erase and rewrite ALL of my signs. Cleanest ones I've used"
3659021,B00Y3VO332,4,"The silver was hard to erase! Other than that, the other colors were nice and bright! the other colors were nice and bright"
3659022,B00Y3VO332,1,"At first use I'd give these markers a 10, however after putting away and taking them out again to use for the second time I was VERY disappointed.
I've followed all directions, I've stored the box right side up and in room temperature storage, I shook them then pressed ... I thought maybe it was only one but after going though the box of colors, I've noticed they are all dried up. VERY UPSET AND DISAPPOINTED TO SAY THE LEAST! Disappointed"
3659023,B00Y3VO332,5,"These markers are perfect! They were easy to start, have bright beautiful colors, and wash off without a problem. They don't have a harsh smell. The tips are firm and two replacement tips are provided. The ink dries quickly, but still comes off easily. I used baby wipes to remove the ink and paper towels to dry the surface and reapply. I will definitely be ordering another pack! Absolutely in love!"
3659024,B00Y3VO332,5,My girls used these to decorate our truck for an upcoming equine event.  Worked great and cleaned up east when we returned! Great product!
3659025,B00Y3VO332,1,Inconsistent product and the silver and gold ruined my chalkboard calendar. Do not buy! One Star
3659028,B00Y3VO332,5,"I love these markers - they work well on everything from chalkboard to whiteboard, and even on mirrors in our house. I love these markers - they work well on everything from ..."
3659029,B00Y3VO332,5,"These do exactly what they promise! Had to change something on a bunch of labels shortly after I'd written them out (isn't that always how it works?) Wasn't happy about it, but was happy to get to test their erasability. Wiped off the old chalk ink with a wet paper towel, let it dry, and then wrote the correct thing over the newly blank spot. Worked perfectly.

These stick well too, and if you LIGHTLY stick them in place, you can move them around (on glass, at least) if you need to make small adjustments. Great labels (and pen)! Works exactly as promised"
3659030,B00Y3VO332,4,"To be honest, I got a bad batch of pens.  Even after tons and tons of shaking to mix the liquid, when writing with them they were runny to the point of dripping down the board, and the color was very watered down.  I loved the options for the colors and usually use another brand but bought these for the metallics, so I was pretty disappointed.  I contacted customer service who immediately responded, apologized and refunded my purchase.
So while the markers were a dud (and hopefully truly just a bad batch), their customer service was exemplary. I got a bad batch of pens"
3659031,B00Y3VO332,5,Love them! Five Stars
3659032,B00Y3VO332,4,work great but the metallic and black ones did not wipe off well so be careful using those! Four Stars
3659034,B00Y3VO332,5,Fun. Five Stars
3659035,B00Y3VO332,5,These are used for my chalkboard signs that are for large events.  They withstand alot of environmental factors.  People like to touch the signs that I have and the chalk barely comes off unless they constantly rubbed or used a lot of pressure to take it off. (if that makes sense) People like to touch the signs that I have and the ...
3659036,B00Y3VO332,5,These pens are so much fun!  I decorated my windows for Independence Day and they were so festive.  Make sure to follow the directions on how to use the pens.  I can't wait to use them some more! Added a little fun on my windows!
3659037,B00Y3VO332,5,Easy to use and great colors Five Stars
3659038,B00Y3VO332,5,These are wonderful! Rich colors very smooth to write with! I really love them! Be sure to use them on glass or plastic surfaces that are less porous they do stain regular chalkboards as a lot of chalkboard pens do but you can get it off most of the time with Magic Eraser. You just have to watch that as well because some chalkboard paint will come up with the Magic Eraser. Great chalk pens!
3659039,B00Y3VO332,4,"Must use damp cloth to wipe surface clean from chalkboard surfaces, does not dry erase easily. Goes on smoothly and has a great color assortment! Now I know how the restaurants do their fancy chalkboards. Great product!"
3659040,B00Y3VO332,5,This set of liquid chalk is amazing. A great selection of colors a great price Five Stars
3659041,B00Y3VO332,5,"Love the colors, very vibrant and come off easily. Not meant for chalk paint, won't come off. I'm a photographer and these are some of the chalkboard signs that I did for my sessions and the customers are always so pleased Writes well"
3659042,B00Y3VO332,4,Tips don't hold up Four Stars
3659043,B00Y3VO332,1,"These were awful. They dispense way too much ink, and the color would not come off my non-porous Osmo board. I returned these. Junk!"
3659044,B00Y3VO332,5,"I'm very grateful to this amazing company for providing me with a set of these chalk Markers at no charge. I had ordered a set, and paid for them, when AMAZON informed me that they had LOST the order, and refunded me the purchase price. This company ""Biami Arts"", sent me the markers at no charge when they inquired as to ""Why I canceled my order""?.  THESE MARKERS PROVIDE INCREDIBLE COVERAGE OF COLOR, AND A LITTLE GOES A LONG WAY! They are chisel tipped, as well as broad tipped for any coloring needs. I would recommend this product to anyone, and I will be buying more in other colors. Vivid, beautiful colors with great coverage!!"
3659046,B00Y3VO332,5,"Variety of sizes, marker included, and had a coupon. Well worth the money! Five Stars"
3659048,B00Y3VO332,5,Fun to use. Five Stars
3659049,B00Y3VO332,5,Wife review: Love these markers! Cheaper and better quality than any I saw at the craft stores. They go on super smooth and dry very quickly! Perfect for crafting my daughter's birthday decorations. Love!
3659051,B00Y3VO332,5,"So many of the chalk markers we have bought are not bright. These are incredible...very bright and colorful. They keep their color until it is time to clean your board, window, mirror off. That is also easy to do. That is also easy to do"
3659052,B00Y3VO332,1,"I cannot use these, they have stained all of our business chalk boards. Rubbing alcohol is the only thing that seems to remove the ink and it stills leaves faint stains on the board. I cannot use these, they have stained all of ..."
3659053,B00Y3VO332,5,Love these! Writes well and wipes off easily with damp cloth. Great buy!
3659054,B00Y3VO332,5,These are really great markers! The colors are bright! Easy to erase and write with them on my daily chalkboard calendar. A little message came in the box that the gold and silver won't erase? So I haven't used those colors yet. Very Good Markers
3659055,B00Y3VO332,4,"Love the variety of sizes of stickers and the chalk pen is great, very bright white, shows up well. Only thing wrong is the calligraphy side of the pen was broken(fringed/coming apart) so I could only use the round side which makes it a tiny bit harder to do some fancier fonts but it still got the job done. Love how easy it wipes clean. Great pen!"
3659056,B00Y3VO332,1,"Absolutely horrible! They do not dry, and 2 of the markers exploded and the tips won't stay on.  Just a crazy mess!!! Horrible!!!"
3659057,B00Y3VO332,5,"These chalk pens are great. Super easy to use, beautiful colors and the clean up is easy. Five Stars"
3659058,B00Y3VO332,5,"The colors are bright and look great on the chalkboard.  Easily cleans off, too. Five Stars"
3659059,B00Y3VO332,4,Got the job done. Some colors not as great. Ok
3659060,B00Y3VO332,5,I love how many color choices you get in this package. They worked great and have very vibrant colors when using them. I will order more when these run out! Perfect
3659061,B00Y3VO332,5,"great color payoff, easy removal + easy to control great"
3659062,B00Y3VO332,5,exactly as described. Five Stars
3659063,B00Y3VO332,5,Wonderful Five Stars
3659064,B00Y3VO332,5,Good product! Five Stars
3659065,B00Y3VO332,1,I am so upset that these markers ruined 3 of my chalkboards. It says it comes off with soap and water and within 2 days. It's stained on my chalkboards:( Two were brand new and now still have the writing on them!!! So disappointed!
3659066,B00Y3VO332,5,"Love these markers. They work consistently and can be used for a very long time. I'm a teacher who used them for constant crafts, decorating and labeling. They lasted all year. I will be buying another box for this school year as I have nearly used up some of the most popular colors such as blue, green, pink and purple. Lasted an entire school year!"
3659067,B00Y3VO332,5,The pens are smooth and amazing so far. Do not use on porous surface or you'll end up having a permanent marker. You don't want that. Vibrant pigments!
3659068,B00Y3VO332,4,"Markers look very good on chalkboard . Be careful about the silver and gold ones.  They don't erase easily from a chalkboard. Bright colors on chalkboard.  Careful about the gold and silver colors, however."
3659069,B00Y3VO332,5,Love these markers!! Five Stars
3659070,B00Y3VO332,5,Love!!!! So much fun! Perfect chalk markers
3659071,B00Y3VO332,5,"Had a tiny issue with a few markers and customer service was outstanding. Literally outstanding. They replaced the markers and I received them the same day I received the shipping notification. The new markers work great, the colors are vivid and bright and jump right off the chalkboard. I have used other brands of chalk markers in the past and these blow them right out of the water. They write smooth and evenly and again, the colors are amazing. I would definitely order from them again just based on their customer service alone!! Vivid, bright colors that pop!"
3659072,B00Y3VO332,5,"exactly what I was hoping for.  Very vibrant colors,  great ink flow and easily erasable! exactly what I wanted!"
3659073,B00Y3VO332,2,Nice color choices but it stains my chalkboard that I use to update info on my infant each month. It should come with paint remover :/ Stained my chalkboard :/
3659074,B00Y3VO332,5,
3659076,B00Y3VO332,5,"Such a fun product! We use this on everything from chalk boards (although you really need to test it to make sure it will not leave a shadow of a stain first), White boards, Ceramic and even mirrors! It's a fun way to leave loving messages on your children's mirrors to be found in the morning. I recommend this with loads of confidence that you too will enjoy using them! Great for All Kinds of Writing Fun!"
3659077,B00Y3VO332,1,"Awful product. Does NOT come off. Tried a test spot as recommended, was ok. Used it and left for a few hours and now does not come off. Ruined my daughters easel. Do NOT buy. Does not come off"
3659078,B00Y3VO332,5,These markers write smoothly and come off very easily with a bit of water. great colors!
3659079,B00Y3VO332,5,Nice markers and good selection of colors. Five Stars
3659080,B00Y3VO332,5,These are very good markers. Keep in mind that the silver and gold are semi permanent and can stain. Very vibrant and smooth. Awesome
3659081,B00Y3VO332,5,I'm super happy with these labels :) They were exactly what we needed at our home! Five Stars
3659082,B00Y3VO332,5,I had some issues with my first attempt at Blami Markers but Blami made sure that my needs were met and also sent me a large box for free! I have worked in customer service for years...there just aren't any companies focusing on their customers like this anymore! I felt special indeed! Turns out there was no problem with this product initially...it was the blackboard material that i had ordered. Now I used them in a whiteboard instead. I use them daily and couldn't be anymore impressed. The colors stay vibrant throughout the pens life and not to mention they are ez to get off other surfaces/clothing. I have 3 very artistic kiddos that love them! We like finding new projects to do with these awesome pens! Thank you Blami Arts for your attention. I would rate you guys with 5 stars on the product and A+ in business! Happy happy happy
3659083,B00Y3VO332,5,Beautiful colors! Just don't use them on a chalkboard because it doesn't come off. Beautiful!
3659084,B00Y3VO332,4,Bought for my daughter's chalk board. Very difficult to change out. Super hard to remove. Not easily erasable
3659085,B00Y3VO332,1,Looked great but could not remove it from our chalkboard. Hard to remove
3659086,B00Y3VO332,5,These markers are amazing.  They are opaque but easily erasable on a whiteboard.  I would highly recommend. Awesome Markers for Whiteboards
3659087,B00Y3VO332,5,I paint wine glasses for friends and fundraisers these worked great and very reasonably priced. Great pens
3659088,B00Y3VO332,1,These markers completely stained a chalkboard of mine. I used soap and water as instructed but it still ended up permanently ruining and staining my board even though the ink was only left on for a day. Do not recommend at all. Do not recommend at all
3659089,B00Y3VO332,5,We use these to write our monthly food pick board at the restaurant. Theyre smooth and well pigmented on both glass and chalkboard. Better than the other brand weve used for sure. Better than the other brand weve used for sure
3659090,B00Y3VO332,5,"Great product! Good price. Love them for our new kitchen chalkboard ""command center"". Five Stars"
3659091,B00Y3VO332,1,"Didn't like the way they wrote, not clean or functional. Found some at Wal-Mart that worked 10 times better and were cheaper. Didn't like the way they wrote"
3659092,B00Y3VO332,5,"Excellent product, fine lines great color. Very Nice!"
3659094,B00Y3VO332,5,Great product that arrived quickly!  My grandkids love them! LOVE
3659095,B00Y3VO332,5,"These chalk markers are great! They were just what I needed for my chalkboards for a Bridal shower. They wipe off easily with some water *only if you have a real chalkboard*. I say this because some of the boards I bought were cheap and the markers didn't wipe off so great, but that's not the markers fault. Just wanted to throw that out there. Great markers for all your crafting"
3659096,B00Y3VO332,5,These are great! Colors are bright and they erase so well. I love the variety of colors- the silver and gold are awesome too! These are great! Colors are bright and they erase so well
3659097,B00Y3VO332,2,Vibrant colors but these won't come off chalkboard paint! Two Stars
3659098,B00Y3VO332,5,"These are fun!  We used them on our chalkboard fridge, which I wouldn't recommend. But they were AWESOME for our regular chalkboard!  These are fun!  We used them on our chalkboard fridge"
3659099,B00Y3VO332,1,"This is more like a ""magic marker"" than chalk, it's difficult to erase if it does at all!  Also the gold and silver don't erase -- more like a permanent marker!  Very disappointed This is more like a ""magic marker"" than chalk"
3659100,B00Y3VO332,4,some of them seem very dry Four Stars
3659101,B00Y3VO332,1,"I ordered 3 sets and all three markers were dry as a bone. I didn't really care about the labels at all, I just wanted the markers and now I have tons of labels and no pens. Dry markers"
3659102,B00Y3VO332,5,
3659103,B00Y3VO332,5,"I love these!  I write on them with a sharpie for my homemade detergent,cleaning supplies, and air freshener. I would recommend them Great!"
3659104,B00Y3VO332,5,This was my first time using chalk markers so I was a bit nervous. They turned out to be amazing! Loved this product! Great product!
3659105,B00Y3VO332,5,"Great colors, easy to write with, does not smug, and overall happy with the product. Will reorder when I need more. Great colors and easy to write with"
3659106,B00Y3VO332,5,"These chalk markers are fantastic!!!  We had a couple's shower for some friends & I used these to write on all the signs we made - craft paper, chalkboards, so many surfaces.  And they did not disappoint!! Work like a charm!"
3659107,B00Y3VO332,5,Vibrant colors. Love that there are 2 tips. Easy to draw with.  Only used once but am sure will be great next time as well! Great chalk markers!!
3659108,B00Y3VO332,5,These chalk markers are awesome! They work lot better than some other ones I recently bought. They are extremely vibrant! Great markers
3659109,B00Y3VO332,4,Quality brand - couldn't go wrong and wasn't disappointed.  Gold/Silver bonus is pointless since it marks up anything you'd want to use it on. Best on the market
3659110,B00Y3VO332,2,Pretty colors but did not erase easily Two Stars
3659112,B00Y3VO332,5,"Beautiful, vibrant colors that do in fact erase from a regular chalk board. I tested them by making small marks on my chalkboard, and they wiped off cleanly five days later. My favorite is the blue, such a classic! I can't wait to use them on my chalkboard calendar! Beautiful colors!"
3659113,B00Y3VO332,5,We love these markers! We were introduced to them in our grade school's art club and LOVED them! I'm not sure who is more excited for them... Me or my 6 yr old daughter! LOVE THESE!
3659114,B00Y3VO332,5,"They do a great job on our chalkboard. Bright, smooth, even color! Great color and smooth tips"
3659115,B00Y3VO332,5,These markers are just what I needed for some glass frame signs for our wedding. They wipe off with a baby wipe and write beautifully. The gold color was perfect also! Super fast shipping! Thank you! Just what I needed
3659116,B00Y3VO332,5,"The chalk markers are absolutely fabulous! My teenage boys put them to the test and *covered* our windows in art, and the markers performed better than expected! The colors are bright and vibrant, they wipe off easily, and were very easy to handle. Will definitely be buying more! Wonderful company as well, fast and friendly service!! You NEED these in your life!!"
3659117,B00Y3VO332,5,"Great for any crafter, colors are vibrant. Five Stars"
3659118,B00Y3VO332,5,"A fun product to use. I like the vibrancy of the colors. It was a school art club favorite for the students. Vibrant colors, many uses"
3659119,B00Y3VO332,1,most of these are too dark/translucent to be visible on standard chalkboards. plus they either drip all over the place or you cant get the chalk to flow--so you can only write only letter before you have to push the nib in to get more down. most of these are too dark/translucent to be visible on ...
3659120,B00Y3VO332,5,"Love the colors they write very well, except for the gold doesn't work. Four Stars"
3659121,B00Y3VO332,5,good product Five Stars
3659122,B00Y3VO332,5,They are great. Love them coverage is good. Easy to use Five Stars
3659123,B00Y3VO332,5,"Perfect, bold and bright colors with good coverage. Five Stars"
3659124,B00Y3VO332,5,works great on adhesive chalk board Five Stars
3659125,B00Y3VO332,5,"Bright, vibrant colors. Really stands out and very eye catching. Five Stars"
3659126,B00Y3VO332,5,"Love these so far! The colors are super bright, they're easy to use, and just plain fun. I use mine for my kitchen chalkboard! They DO need a little dampness to take the color off, but it comes with a sponge. Love these so far"
3659127,B00Y3VO332,2,Nice colors. Very bright. Big problem - it did not wash off of the chalk board. Nice colors but does not wash off.
3659128,B00Y3VO332,5,Really cool markers!  Like them a lot:) Five Stars
3659129,B00Y3VO332,4,"Shows up really well--it's a lot brighter than regular chalk--even on chalkboard. Was afraid it wouldn't come off, but with a little elbow grease and wet paper towel it came off pretty clean. Only giving 4/5 because the black didn't come up completely clean. Bright colors!"
3659130,B00Y3VO332,4,Work great for the Price. Four Stars
3659131,B00Y3VO332,5,"Blami Arts has been a sponsor and done charity work for our elementary school all this school year. I run an after school arts club that has 250 student participants. That's half of our school! Blami Arts donated enough markers for our entire art club!!
The elementary students in our club would request to use the liquid chalk markers EVERY week, despite what other creative art projects we were doing. I run an after school fine arts club that is educational, and the projects are planned by educated art teachers. The students loved all of our projects, but I was genuinely surprised that these chalk markers were what that were the most interested in. They offer a unique artistic experience to children.
Blami Liquid Chalk Markers beat out ALL other activities we do. We offer print making, ceramics, and paper mache...our students want to do chalk markers the most!
These markers offer students a unique experience in fine arts! They're bright, florescent, and the liquid consistency is fun to experiment with and dries fast so you can keep adding colors for detail.
 I'm so incredibly appreciative of this company's charity work, and Ive seen first hand what their product has offered to children educationally at our elementary school. It's a unique media, and an experience for our children to be creative that's unique. Our art club used these on paper and fell in love with them! I have parents and children from our school that frequently ask me where they can buy them.
I'm just a parent volunteer of a very large, and very successful after school creative art club. These students and parent volunteers in our club genuinely love Blami markers! They are top quality! Colene Hoose Elementary School Art Club"
3659132,B00Y3VO332,5,They work great. Very bold and smooth markers. Five Stars
3659133,B00Y3VO332,5,"The markers are durable and easily eraseble.
I would recommend buying this product Excellent"
3659134,B00Y3VO332,5,Love them.  Vibrant and fun. Great product!
3659135,B00Y3VO332,5,Great markers and they come in fun colors. Five Stars
3659136,B00Y3VO332,5,"So far so good, but honestly have just began to use these. I won't have time to get to actual projects for awhile. I will try to update with more specific detail once I've actually put them to use. Great so far, mininal use"
3659137,B00Y3VO332,4,"Overall, these are amazing quality. However, the gold did stain my chalkboard. I had no other problem with any of the other colors. Beware of the gold marker!"
3659138,B00Y3VO332,5,Perfect Chalk
3659139,B00Y3VO332,5,"Unlike the markers that came with the board I ordered, your markers actually Work! Thank you!!!
They all say they're best but the only way to know is to use them.
I recommend you use them, colors are true & they don't run dry midway thru whatever you're doing! Good product.
Thanks again! They all say they're best but the only way to know is to use ..."
