,asin,overall,review
2632427,B00CRQL8OW,5,"I bought these twice, one for a gift for someone who saw them at my house and loved them. The sparkle ones are my favorite. Great price too! one for a gift for someone who saw them at my house and loved them. The sparkle ones are my favorite"
2632428,B00CRQL8OW,4,"I love the colors, however they run out so fast and some of the pens have issues getting the ink to come out properly, some end up scratching my paper before actually producing any ink I love the colors"
2632429,B00CRQL8OW,5,great set of pens! Five Stars
2632430,B00CRQL8OW,5,These are exactly what I wanted!! Such an awesome variety & such a great deal. Highly recommend! Exactly what I wanted!
2632431,B00CRQL8OW,5,The pens are the perfect addition to my adult coloring book past time. The variety of colors are great for adding detail to the pages. The pens are the perfect addition to my adult coloring book past time
2632432,B00CRQL8OW,5,I love these pens!  I  got to use them today with one of the girls I babysit for (12 years old) and she was thrilled.  This will be a good present for her down the line. I love these pens
2632433,B00CRQL8OW,5,"I bought these for myvaslje sorr y I can'tty; e[ zi hsve bsd sr tnhritid.... SIL who I hears loves ""colrdning anartisr my d\self, Ididn't think she coud usd the , bu t was wr l\ong [ she os de.kghtrfq Very noce and gpod  Wish I cold w ri  te re but have ad arth rktkd"
2632434,B00CRQL8OW,4,A couple arrived dried up. Otherwise great pens! Otherwise great pens!
2632435,B00CRQL8OW,4,lots of great colors and so far they seem to be long-lasting.  good quality.  Bright colors and lots of selections.  Great Price. lots of great colors and so far they seem to be long-lasting
2632436,B00CRQL8OW,4,I ordered these for my daughter.  She loves them.  The colors are awesome. The colors are awesome.
2632437,B00CRQL8OW,5,"A really great set of pens! I've come to love coloring again, and these pens are great. They color very nicely and have a nice selection of metallics and glitter (my favorite), as well as neon and milky. And the price is great! Great for coloring!"
2632438,B00CRQL8OW,5,"I love coloring books so I was looking for some quality gel pens that last long and go on smoothly. I've had some before that were nice for a while then dried up. I've had these for a few weeks now and there is no sign of them drying up. I love the colors, especially the metallic ones Love these pens!"
2632439,B00CRQL8OW,5,Love this.  bought them for work and love them. great pens
2632440,B00CRQL8OW,5,"Great gel pens, would recommend. Five Stars"
2632441,B00CRQL8OW,4,"Nice pens,  smooth but ink doesn't last long.  I used brown to do some outline and it ran out before I could finish. smooth but ink doesn't last long"
2632442,B00CRQL8OW,5,"Even if you're not a pen fanatic like me, I think you'll be happy with the range of colors in this set. I bought them for coloring intricate designs and was skeptical about using them for that purpose. They are great! I'm using all glitter for a current coloring project and they work well, with no bleeding through the page. Pen-Tastic"
2632443,B00CRQL8OW,5,My son purchased these for coloring in his super intricate coloring books. They are easier on the hands than colored pencils. This set has a ton of variety and using these pens is almost addictive! My son purchased these for coloring in his super intricate coloring books
2632444,B00CRQL8OW,4,"So far so good, I didn't really have any trouble getting them started as with most pens. I love all the colors and variety. Draws and colors really smooth. Plan to store them in a pencil box. Great variety of gel pens"
2632445,B00CRQL8OW,4,These pens lasted a long time.  Tend to do a lot of coloring and these seem to work very good.  Color variety is great too. Great Pens
2632446,B00CRQL8OW,5,Great gift item Gave as a gift and they were very much enjoyed.
2632447,B00CRQL8OW,5,"Some of the best pens I've ever use in adult coloring books. Vibrant colors, glitter and pastels included. My only suggestion would be to include more natural colors like browns, blues, and other earth tones. Some of the best pens I've ever use in adult coloring books"
2632448,B00CRQL8OW,4,"Some pens seem scratchy when you write with them. Other than that, the colors are nice and the price was very reasonable for what you get. Some are scratchy but still worth the purchase."
2632449,B00CRQL8OW,5,"Pens are very smooth.  Skip initially to get the ink flowing but once the pen is started, I have no complaints.  I utilize these with my Adult coloring pages and they provide a very vibrant color.  I purchased TWO sets for just under $12.00 total and it was an excellent value. Great Value !"
2632450,B00CRQL8OW,5,Nice colors Nice
2632451,B00CRQL8OW,1,I wish I could get my money back on this item. Not a good gel pen.  Out of the 48 maybe 30  will work.  They are scratchy.  Disappointed! SAD Artist!
2632452,B00CRQL8OW,5,Great pens!  They were delivered on time and write well! Great pens!
2632453,B00CRQL8OW,2,These gel ink pens run through the pages and do not last very long at all. Not so good!
2632454,B00CRQL8OW,5,"Love these pens!! They are as described, work great and consistently write without problems. The packaging they come in is also great as regular storage. My kids love them too! (They're 25, 12, 11 & 9) :-) Write ON!"
2632455,B00CRQL8OW,5,Lovely colors. Good value. Would buy again. Good value. Would buy again
2632456,B00CRQL8OW,1,Pens are all dried out....none write if I can give no stars I would....never again for these gel pens They suck
2632457,B00CRQL8OW,5,These work great bought them to use in my cameo with the pen holder and they are awesome! Five Stars
2632458,B00CRQL8OW,2,Leaking at arrival. Leaky Gels
2632459,B00CRQL8OW,4,Fun! Four Stars
2632460,B00CRQL8OW,5,"Lovely set of pens , my daughter is happy , so I'm happy great colors"
2632461,B00CRQL8OW,5,"Art is one of my hobbies and some of my projects are ""cards"". I make them and send to others for special occasions like birthdays and holidays.  Until purchasing these Gel pens, I used colored pencils, also made by LolliZ and they worked well.  It was cheap enough to try these pens so I did.

I wouldn't say that these pens totally replace colored pencils, they just give you a different way of coloring and a different effect.  Maybe this is not the correct way of describing the difference, but I think they deliver colors that are ""more intense"" than colored pencils.  Whether or not you want this, is, well, ""art"".

Since the packaging did not say that the gels were ""permanent"", I was concerned about this at first.  But, I did a test, wetting a dry sample.  I would say that they are substantially permanent.  Maybe there was a little smear in one place that I significantly wetted.  So, I'm not worried.

Another factor, maybe not a huge one, is that, unlike pencils, these pens don't have to be sharpened.  So, for the price of a set, I don't know how one could go wrong. Excellent Complement to Colored Pencils"
2632462,B00CRQL8OW,5,Very nice quality Gel Pen Set.  I expected cheap pens but these are put together very well. It is nice to have pens that don't bleed over into the next area. These are better quality than we are used to. The combination of standard and neon blends very well. The glitter and metallic seam to accent each other. Then the pastel and swirl are great to. My compliments to the manufactures. Very nice quality Gel Pen Set
2632463,B00CRQL8OW,2,Pens not labeled as to type of ink in them. Two Stars
2632464,B00CRQL8OW,5,Great price and good quality Five Stars
2632465,B00CRQL8OW,5,Great price for gel pens.  Got these for a birthday gift for my niece and she loved them. Great for preteens
2632466,B00CRQL8OW,5,Smooth writing and great colors... My co-workers are thrilled I bought fun poems to steal off my desk! Smooth
2632467,B00CRQL8OW,4,Some won't write or busted but for the price and quantity I would still buy again. Good value
2632469,B00CRQL8OW,5,Keeps the kids occupied for hours. They are a fantastic set. Awesome product at a super price
2632470,B00CRQL8OW,5,"For years I have been drawing with permanent markers and going into them with watercolor. I sat down with this set of pens, a pad of multimedia paper and a few conch shells to work from, and wow- these pens lay down smoothly, blend together, and are water soluble. I was able to use a brush and water to manipulate the ink in my drawing, creating subtle washes and color mixing. I cannot express how thrilled I am with these pens- the range of tan to brown pens are just what I needed for the seashell still life pieces I am currently working on. Superior Artist's Medium"
2632471,B00CRQL8OW,5,"I LOVE these pens! I bought them for me to use in my ""adult"" coloring books, but my daughter loved them too so I had to get another set for me after she took the first set over! I love that they write very smoothly and the colors are vibrant and beautiful. So many colors to choose from! It would make a great gift too! I LOVE these pens!"
2632472,B00CRQL8OW,5,Nice pen set! Five Stars
2632473,B00CRQL8OW,5,"wonderful , good value great value"
2632475,B00CRQL8OW,4,"This is my first set. Gel dries fast and doesn't smear.  Good Ink flow (slow start in a couple of pens). Same pastel pink, orange, yellow, green, blue, magenta are repeated, esp. in swirl, where 1 or 2 pens would do instead of 6. Would like an opaque white. Glitter & metallic have broadest color range.  Overall good. Good Ink flow (slow start in a couple of pens)"
2632476,B00CRQL8OW,5,Great gel pens. My kids have taken them over since I got them they love coloring and writing with them. Great gel pens
2632477,B00CRQL8OW,4,I have purchased these pens before and some of my pens are used up so I decided to buy another set.  Love most of the colors but wish you would have a true red color. Love most of the colors but wish you would have ...
2632478,B00CRQL8OW,5,"Write nice and smooth, flow great, over all, great pens! Five Stars"
2632479,B00CRQL8OW,5,"So many pens and different colors. They last a long time the colors are really pretty their are different types, like Metallic and swirl. Amazing"
2632480,B00CRQL8OW,5,great value...enough for everybody awesome
2632482,B00CRQL8OW,5,Love these gel pens Five Stars
2632483,B00CRQL8OW,4,A lot of shades of the same color it would have been nice to have more different colors ... shades of the same color it would have been nice to have more different
2632484,B00CRQL8OW,4,Best gel pens for the price I've found Four Stars
2632485,B00CRQL8OW,2,"Decent set of pens, but wondering if 6 pens were intended to be multi-colored? Two Stars"
2632487,B00CRQL8OW,5,I've ordered a second set because of my addiction! Five Stars
2632488,B00CRQL8OW,5,Love these pens!! They are my favorite and I've tried a lot of high end ones!!!!! Five Stars
2632489,B00CRQL8OW,4,"I have a few sets of gel pens as I'm really into adult coloring books right now. The biggest pro about this set is that it has brown! No other set that I have contains brown so I was having to supplement with markers and color pencils. With this set, I was able to do the bark of this tree!

The cons are that they skip slightly more than other sets and I really don't need any of the rainbow pens.

Overall, this is a good set and I'm very happy with my purchase. Great range of colors!"
2632490,B00CRQL8OW,5,Excellent for adult coloring books. The colors are fantastic and add a great touch when used with other coloring pencils and markers. Love it! Great for Adult Coloring Books
2632491,B00CRQL8OW,5,I absolutely love these gel pens! I can't stop coloring! Would definitely recommend! Five Stars
2632492,B00CRQL8OW,5,Oh my this was such a treat for me. Bought an adult coloring book and sat at Starbucks with a friend and colored. Such a break and the pretty colors really lifted my spirits.  Great points to help get in the tiny areas.  Seems like I tried most of them and did quite a bit of coloring when you add in the coloring the I sometimes do in the evening.  Looks like they will last a while.  Lots of colors. Great Price. So much fun playing with colors. Luv EM!
2632493,B00CRQL8OW,5,Love and have used! Adds great color to my pictures. Added to my craft collection. These work great
2632494,B00CRQL8OW,5,Awesome!!!!!!!!! Five Stars
2632495,B00CRQL8OW,5,Good price and all the pens work. A few coots were hard to tell apart but it doesn't bother me. I plan on using it for cards I make. Decent set of pens
2632496,B00CRQL8OW,5,Nice Pens
2632497,B00CRQL8OW,5,thanks! Five Stars
2632498,B00CRQL8OW,5,So far I have been very satisfied with these gel pens. Others I have purchased tend to skip or all together not work. So far I have been very satisfied with these gel pens
2632499,B00CRQL8OW,4,"I bought these to add to my coloring pans for my coloring books. I have been very pleased. I got them on sale for $11.99 so for 48 gels pens I feel that you cannot beat that price. There is a range of types of pens; neon, metallic, swirl, glitter, milky and standard. I have one pen that has blobbed out and I felt I was more pushing ink into the places than coloring. That took a few minutes to dry and then I have had a couple that have skipped or the flow has reduced. That has been more on the glitter and metallic pens. Overall I love these pens and the selection of colors that have been offered. They come in a hard plastic box with dividers if you want to keep using if for storage it is a good option. I have enjoyed adding the finishes to my coloring. Personally I would not use them to color large areas but they are  great for details. I would look to purchase again. Nice selection of pens"
2632500,B00CRQL8OW,5,The granddaughters will love these for Christmas stocking stuffers. Five Stars
2632501,B00CRQL8OW,5,Great value. Five Stars
2632502,B00CRQL8OW,5,"Got these pens for my coloring books.  Wanted something different to use when coloring instead of the pencils.  Really do like these pens, love the colors, glad I purchased them. Great purchase !"
2632503,B00CRQL8OW,5,"There are a good variety of colors and only a couple of repeat colors that may be just a tad shade different. Most every pen goes on smooth with a few exceptions that seemed to stop working intermittent. These go on pretty wet and will smudge if you do not allow them to dry before touching. On the plus side, I could dab the color off some of the black lines before it dried on. If you get out of the lines, some of the colors will go on pretty thick to cover the mistake. Good value for the amount of pens you get. I have only found one pen or two pens that wrote a little rough but after scribbling on something they worked ok. There are a good variety of colors and only a couple of repeat ..."
2632504,B00CRQL8OW,5,I buy these gel pens for my 88 year old mom. She loves them for coloring in her adult coloring books. I have bought three sets of these pens in the last 6 months for her. Great gel pens
2632505,B00CRQL8OW,5,Love these pens... I've ordered them more then once. They write so smooth and love the glitter and different colors. Great price too Love these pens
2632506,B00CRQL8OW,1,30/70 pens have started to leak. The ends have been leaking no matter what position I keep them in. Would recommend another brand. They leak!
2632507,B00CRQL8OW,5,Love all the different colors. Five Stars
2632508,B00CRQL8OW,4,"The ink flows really freely, and I'm super happy with the quality.  The only downside is that the set is a bit heavy on the pastels.  The swirl colors are the exact same colors as the pastel pens, and there are 2 each pink and orange pastel pens in the set.  Still, for the money it was a good buy. and I'm super happy with the quality"
2632510,B00CRQL8OW,5,Great for kids back to school--- much better pricing then Office Depot Five Stars
2632511,B00CRQL8OW,5,"These are pretty great! An awesome price for how many are in the package and all of them worked! I use these for grading and prizes in my classroom. I'm not sure who likes them more, the kids or me! These are pretty great! An awesome price for how many are ..."
2632512,B00CRQL8OW,5,Love these gel pens! My inner child is uber happy at this! And every single pen worked! Five Stars
2632513,B00CRQL8OW,4,"great variety, work well. Four Stars"
2632515,B00CRQL8OW,1,To much ink comes out when u use them don't get
2632516,B00CRQL8OW,5,"These pens have great depth of color! The ink flows smoothly, leaving no-gap lines. The range of colors is good and the glittery colors are stunning! Great colors, excellent flow!"
2632517,B00CRQL8OW,5,I love these gel pens.  Especially the metallic and glitter ones. Five Stars
2632518,B00CRQL8OW,1,Same day I got them they started fading out. Completely unsatisfactory. Spend the extra money to get better ones
2632519,B00CRQL8OW,5,thanks Five Stars
2632520,B00CRQL8OW,5,"These are great pens...don't glob and are always ""ready"" to flow. Nice colors from which to choose, loving the variety between glitter, flat, and neon. Colors are vibrant and the ink doesn't seem to penetrate through the paper. These are great pens."
2632521,B00CRQL8OW,4,It smears a little but all in all good quality Four Stars
2632522,B00CRQL8OW,5,Loved the pens. Lots of colors! Five Stars
2632523,B00CRQL8OW,5,works great! Five Stars
2632524,B00CRQL8OW,2,Ink doesn't flow well. Disappointed. Disappointed
2632525,B00CRQL8OW,5,Great Five Stars
2632526,B00CRQL8OW,5,"LolliZ is one of my favorite set of gel pens so I jumped at the chance to get a deal on Amazon Prime day. This set has a great collection of colors, type of pens, and flow easily on the page. The price was a great icing on the cake! LolliZ is one of my favorite set of gel pens so I jumped at the ..."
2632527,B00CRQL8OW,5,Great Price for these pens.  Got them as a little addon gift for my wife's bday and she loves them.  Gel pens in general don't have the longest life but with so many pens to choose from you can go nuts! Great Pens!
2632528,B00CRQL8OW,5,"Lots of colors, some use up more quickly than others. Value for the money nice set of gel pens"
2632529,B00CRQL8OW,5,"Love the array of vibrant colors, and know the girls will love the sparkle colors.  I tried one out, a sparkle magenta.  After the usual brief scribble to start a new pen, it wrote smoothly with no skipping.  The sparkles are more apparent when coloring in a small area than when you're just making lines.  Plastic case is thin but adequate for storage, although it won't last as long as a crayon box or one of those vinyl-like pouches that crayola markers come in.  Mine came packaged additionally in a thin white cardboard box, which will make it easier and nicer to wrap as a gift. Nice to give -- or get!"
2632530,B00CRQL8OW,5,"Due to the price and variety of this set ($12) vs. other sets (upwards of $25+), I really didn't have high expectations for these, but I gotta tell you, they completely surpassed my expectations! They're great pens and a great value as well! I thoroughly recommend them. Obviously some of them write smoother than others, for example, the pastel colors don't write as well as the glitter and metallic ones, but that's to be expected. And overall, they're good quality, so I give them 5 stars. Don't waste your money but in other sets for $25 or more for less pens. These work wonderful and are half of the cost! Great buy! Great value and product"
2632531,B00CRQL8OW,5,I use these to for my adult coloring books and they are perfect. They don't bleed through and they dry quick! ... to for my adult coloring books and they are perfect. They don't bleed through and they dry quick
2632532,B00CRQL8OW,5,Nice pens. Bright colors. Five Stars
2632533,B00CRQL8OW,5,Great price and selection of colors. Five Stars
2632534,B00CRQL8OW,5,Love the selection and the gel pens are fun to use. Great pens
2632535,B00CRQL8OW,2,"Not all colors ""flow"" real good and seem to scratch the paper as I use them. Glitter pens are not really glittery either. This set was dissappointing since the other reviews were so good. Not all colors ""flow"" real good and seem to scratch the paper as I use ..."
2632537,B00CRQL8OW,5,I bought these for my friend who wanted to try gel pens for her adult coloring.  She was delighted with them. She said that the pens glide easily over the paper and that there is a very good choice of colors. She was delighted with them
2632538,B00CRQL8OW,5,I Love Them Five Stars
2632539,B00CRQL8OW,5,These are great!  Great colors!  Great consistency!  Fun to write with! Great product!
2632540,B00CRQL8OW,2,The ink runs out very quickly. Two Stars
2632541,B00CRQL8OW,5,"I have purchased two sets of this gel pens. My kids absolutely love them so much that one of them requested them for his birthday. The have  hours of entertainment using these gel pens for all kinds of projects, including henna mandala coloring. Great value. Will definitely be purchasing more in the future. Amazing colors!"
2632542,B00CRQL8OW,4,"I like this set of gel pens.  It's a great price for the quantity, however some of the pens did not color well.  They scratched up my paper.  I wish that they had more browns. I like this set of gel pens"
2632543,B00CRQL8OW,5,Great buy Five Stars
2632544,B00CRQL8OW,5,These gel pens work great!  I use them when coloring with my nieces - the colors are vibrant and they dry pretty quickly. Vibrant Colors
2632545,B00CRQL8OW,5,"As a former art teacher, I can tell you that these pens are excellent. They are wonderful for the new adult coloring books now so very popular. The only caution that you have to watch out for is that, because they are gel pens, they will smear if you accidentally rub the paper as you use them without letting them ""dry"" first. The other great additional feature is that some of the gel inks contain ""iridescent sparkle"" inks which will add to your finished work. This former art teacher recommends these pens!"
2632546,B00CRQL8OW,5,Have had these for several months and they are great.  None of mine have run out of ink yet and I do a lot of coloring. Have had these for several months and they are great. None of mine have run out of ink ...
2632547,B00CRQL8OW,5,good Five Stars
2632549,B00CRQL8OW,4,These are nice but dare i suggest Shuttle Art 120 unique colored (actually 110 unique colored + 10 rainbow pens) or Artists Choice 100 unique colored gel pens? I swear they are exactly the same pen except for one little decorative hole.  Also there are more colors to choose from. Good
2632550,B00CRQL8OW,5,"Absolutely LOVE these, and will be ordering more for myself and my sister. No bleed thru, and even though a couple give me dried out problems, the colors and quantity are WELL worth the price Love my LolliZ!!"
2632551,B00CRQL8OW,5,I bought these as a gift for someone and they love it.  They said that the pens work perfectly! GREAT!!!!!
2632552,B00CRQL8OW,4,colors are great.  Wish they made holder easier to use colors are great. Wish they made holder easier to
2632553,B00CRQL8OW,5,The lolliz gel pens are really good gel pens. I will buy them again Five Stars
2632554,B00CRQL8OW,5,"Granddaughters enjoying them , will reorder. Five Stars"
2632555,B00CRQL8OW,5,Love the gel pens to color with although they always run out too fast. Nice vibrant colors and really bright fluorescent colors too Love the gel pens to color with although they always ...
2632556,B00CRQL8OW,5,Very nice gel pens! Great colors! Love these!
2632557,B00CRQL8OW,5,She loved these. Five Stars
2632558,B00CRQL8OW,5,Great gel pens for coliring. Does not bleed through Five Stars
2632559,B00CRQL8OW,2,"Meh....scratchy....too many 'almost identical' colors....""swirl"" pens don't write 1/2 the stroke in a word and definitely don't color-in and the others are too skinny a line/stroke to color-in, but write words ok.  I bought them for coloring, not writing.  Not worth $10.  The ones at the local store are better. Just not worth it"
2632560,B00CRQL8OW,4,Loved the ease of coloring with these pens and they didn't smear. Love 'em!! Four Stars
2632561,B00CRQL8OW,5,nice ink flow Five Stars
2632562,B00CRQL8OW,5,The best gel pens in this are the glittery ones....really like these! Five Stars
2632563,B00CRQL8OW,5,Love the colors. Five Stars
2632564,B00CRQL8OW,5,Great Five Stars
2632565,B00CRQL8OW,5,The best gel pens I've bought.  They don't skip or clog.  Wonderful for crafting. The best pens
2632566,B00CRQL8OW,5,Well pleased. Have bought multiple sets. Good buy. Five Stars
2632567,B00CRQL8OW,5,"Got these for my moms senior coloring class. She loves them, especially the sparkling ones. Very colorful"
2632568,B00CRQL8OW,5,Huge savings and top quality! Best Price
2632569,B00CRQL8OW,5,This is 2nd set ordered. Was a gift. Five Stars
2632570,B00CRQL8OW,4,"I bought these for my daughter and I to use in our adult coloring books.  There is a great variety of colors and they color really smoothly.  It made our pictures ""pop""! I would definitely buy these again! Beautiful Fun Colors!"
2632571,B00CRQL8OW,5,Great Five Stars
2632572,B00CRQL8OW,5,works like a charm Five Stars
2632573,B00CRQL8OW,5,Great Five Stars
2632574,B00CRQL8OW,5,kids love these Five Stars
2632575,B00CRQL8OW,5,my daughter bought these for herself and she has loved them so far. she uses them to color in coloring books and loves that she can color really fine lines now. great pens
2632576,B00CRQL8OW,1,"I purchased these pens because of the high reviewer ratings. However, I find them to be of inferior quality. Every pen that I use skips some as if they are running out of ink. I do not recommend them. The pens I purchased at Walmart are better quality. Inferior product"
2632580,B00CRQL8OW,5,Great gift to my grandkids! Best deal and service ever!
2632581,B00CRQL8OW,5,"Beautiful vibrant colors they only bleed thru on cheaper paper, great color selection at an amazing price Vibrant colors"
2632582,B00CRQL8OW,2,Some pens are so light you can't  see them. Two Stars
2632583,B00CRQL8OW,5,these pens are awesome they work nice Five Stars
2632584,B00CRQL8OW,4,"Great selection of Gel pens, great for color books and cards.
Many of the pens run through the paper so not so good for diaries and notebooks.
Great selection of types and colors, great for kids and projects. Great selection of Gel pens"
2632585,B00CRQL8OW,5,"Love gel pens? Love them so much you want one of every color in the rainbow? Look no further, this set has everything in many shades and more. Some are even combination pens that have ink that will change colors as you deplete the supply.

Got this on a lightning deal, but would order again at full price. Great pens!"
2632586,B00CRQL8OW,4,Bought these for my daughter and grandaughter they are having fun. fun
2632587,B00CRQL8OW,5,Fun to color my adult coloring books.  I don't have to press as hard  Five Stars
2632588,B00CRQL8OW,5,Like Five Stars
2632589,B00CRQL8OW,5,Great colors. Five Stars
2632590,B00CRQL8OW,5,I love these pens the swirl colors are so unique LolliZ gel pens
2632591,B00CRQL8OW,4,Fun pens. 4 stars 4 stars
2632592,B00CRQL8OW,5,Loved these gel pens!  They came very quickly  and exceeded my expectations Five Stars
2632593,B00CRQL8OW,4,Love these. Have had the same set for a few months and am just now getting low on ink in some of them. I would buy them again. Gel pens!
2632594,B00CRQL8OW,1,"These pens all have about a 2"" to 2 1/2"" space at the base of the pens with absolutely NO ink and I just opened them! What a rip off. Cheap is right! Looks Like Used Pens! Cheap!"
2632595,B00CRQL8OW,5,Very comfy....love them love
2632597,B00CRQL8OW,5,Very nice quality ! Nice!
2632598,B00CRQL8OW,4,Good piece of gear Four Stars
2632599,B00CRQL8OW,1,"Kept switching pens to find one that worked well since they weren't very bright. Tried to stick with one pen, but after using for a few hours it ran out of ink. Tried another one but that ran out of ink too.  Not a good product!! Terrible pens!!!"
2632600,B00CRQL8OW,5,These pens met all my expectations. Very fluid coloring. Just so eas to use. I have sent recommendation's to others to buy them. Awesome pens for coloring
2632601,B00CRQL8OW,1,I purchased these about a month ago.  When I pulled them out to use them I discovered that there were several pens that were not working.  No color would come out of the pens.  Not worth the cost of the pens. Not worth the cost
2632602,B00CRQL8OW,5,"Pens all work well, none are dry.  I'm enjoying working with them. Five Stars"
2632603,B00CRQL8OW,5,Excellent pens. I would buy them again. Five Stars
2632604,B00CRQL8OW,5,"Smooth writing, quick drying, no bleed through Great pens"
2632605,B00CRQL8OW,5,Very easy to use and there are many colors to choose from. Five Stars
2632606,B00CRQL8OW,2,DOA!  Purchased in early June for a late June birthday present for my wife.  She is enjoying the ones that are not dried up (DOA).  25% (six) Gel Pens were dried up and would not flow. The ones that flow are very good but a 25% failure rate is unacceptable. 25% DOA!!
2632607,B00CRQL8OW,2,"I was soooo excited about this product, but the pens streak so bad that it took me 10 minutes to color a small, minimally detailed corner of my coloring book. I also received multiples of 3 colors :( No"
2632609,B00CRQL8OW,5,Nice assortment. Fun to use. They work well for adult coloring books. Good assortment
2632610,B00CRQL8OW,5,"Fun markers.  My daughters and I used them to color in adult coloring books.  They are fine enough for the small details of the newer style coloring books, but don't bleed through the page like markers. Fun!"
2632611,B00CRQL8OW,5,I really like these pens.. A couple of them do tend to skip but just tap them on the side of something and they start working again.. I use these for my adult coloring books and they do wonderfully I especially like the glitter ones. I really like these pens
2632612,B00CRQL8OW,5,Love the colors. Five Stars
2632613,B00CRQL8OW,5,"I have had these for a few weeks and just got around to using them. Believe all your hear. These are GREAT for adult coloring books. Nice bright colors and better yet, a GREAT feel. I am very glad I bought these and highly recommend them.  / No, I didn't get ANYTHING free, I had to pay my hard earned $$$ for these pens. I just wrote this review because I felt like it, NOT because anybody gave me anything. I am very glad I bought these and highly recommend them"
2632614,B00CRQL8OW,5,Will be and already have reordered them. I love them I love
2632615,B00CRQL8OW,5,Love these pens! So many fun colors and they are all very smooth. Great buy!
2632616,B00CRQL8OW,5,Great Five Stars
2632617,B00CRQL8OW,4,Would like more  bright colors Four Stars
2632618,B00CRQL8OW,1,"These gel pens are low quality, dull colors, & most of them are fine tip which makes it very hard to color. A lot of the time the ink won't come out & I have to scribble on another piece of paper to get them to start flowing again. Don't waste your money on these. You get what you pay for. Lolliz gel pens"
2632619,B00CRQL8OW,5,"I absolutely love these pens, and I was able to use them for both card-making and coloring in my color books. Beautiful Pens make Fun Work"
2632620,B00CRQL8OW,4,I'm surprised I thought that maybe a handful of these pens wouldn't work! However only one dosnt work! I am impressed for the most part. I just wish they were made out of a sturdier plastic and that the swirl ones didn't look like mud when you wrote. I'm surprised!!!
2632621,B00CRQL8OW,4,work great Four Stars
2632622,B00CRQL8OW,5,I didn't have gel pens prior to purchasing these--had only used markers and pencils.  I LOVED these! and they immediately went in with my top markers.  I only got the one pack and I immediately regretted it.  Get the two pack.  It's well worth it! I LOVED these! and they immediately went in with my ...
2632623,B00CRQL8OW,4,yes i love the bright colors they glide so well Four Stars
2632624,B00CRQL8OW,5,The colors are great and so many options! Great quality and price
2632626,B00CRQL8OW,5,love great pens
2632627,B00CRQL8OW,1,Runs out of ink very quickly.  I am very disappointed! Poor quality
2632628,B00CRQL8OW,2,you get what you pay for in this instance Two Stars
2632629,B00CRQL8OW,5,"Love these pens!!  They're fun, bright and I use them on a number of my craft projects.  They make writing letters fun, yes I still write letters to those I care about, instead of email.  :)  These have been great, have even used them in a coloring book or two. Love these pens!!"
2632630,B00CRQL8OW,1,A lot of the pens didn't work. I got a minimal amount of usage from most of them. One Star
2632631,B00CRQL8OW,5,Great pens Great pens
2632632,B00CRQL8OW,5,I recieved my lolliZ gel pens  today and i couldn't wait to use them they come in an exelant variety of colors and from standard to milky the tips are perfect for both coloring and drawing the ink flows evenly the hexagon shape of the grip of the pen adds a comfortable hold i love all the colors but i think my favorite is the rainbow pens ... colors and from standard to milky the tips are perfect for both coloring and drawingthe ink flows evenly the ...
2632633,B00CRQL8OW,4,"No repeat colors as far as I can tell, and all the colors are vibrant and great for adult coloring books. The only problem I have is some occasional skipping with the metallics and glitters. Great colors, good for anti-stress coloring, some skipping"
2632634,B00CRQL8OW,5,"beautiful set of pens, they write/color very well,  I bought theses for my nephews to color and they love the colors, every single pen has been used and for us they all have worked very well.  The glitter pens are the best, the swirl pens are kind of unnecessary but, overall totally satisfied rainbowy :)"
2632635,B00CRQL8OW,5,"Great, everything they said they would be. Five Stars"
2632636,B00CRQL8OW,5,Great price! Five Stars
2632637,B00CRQL8OW,5,Super Five Stars
2632638,B00CRQL8OW,5,I love these pens! Very well packaged and the colors are amazing. Five Stars
2632639,B00CRQL8OW,5,Love these pens. The bring me back to my childhood because some of the pens have multiple colors in them which I always loved using as a kid. The write and color nice and my daughter loves writing with them as well. Love these pens
2632640,B00CRQL8OW,5,"I bought these as a gift for my best friend who has recently taken up adult coloring books. The great thing about Amazon is you can pay but ship somewhere else. Once she received them, she hasn't been able to stop using them! She absolutely LOVES them! Those are her words and all caps. She hasn't had any problems with any of the pens. Once you get them started the ink flows smoothly and the colors are gorgeous. No bleed through and no smears. She is very happy with them! Best For Adult Coloring!"
2632641,B00CRQL8OW,2,"***updated after a couple months of use**** I am very disappointed to report that I have used probably a dozen of these pens so far, they work great until about half of its use and then the ink skips. It has happened with every single pen. It's really frustrating!!! Ink skips after half of the use of ink"
2632642,B00CRQL8OW,4,"These are great pens.  My daughter loves them.  My daughter uses them for her coloring books and it helps to stay in the lines.  They are not too great when it comes to coloring a big area because they have such a fine point.  They also run out somewhat fast.  Overall, I am pleased though.  I plan on looking for some more maybe with a wider point. These are great pens. My daughter loves them"
2632643,B00CRQL8OW,5,"I really like the price of these pens!  The colors are bright and vibrant!  I tested out all 48 pens and they all write beautifully.  There are 6 standard, 6 neon, 6 swirl, 12 glitter, 10 metallic, 8 milky.  They are acid free.  The tip is 0.8 - 1.0 mm.  There is even an apple green and a lime green among the group of 48.  I am very happy with my purchase. Great colors"
